12/26/23,-1,Bench Press (Dumbbell),5,90
12/26/23,-1,Bench Press (Dumbbell),5,90
12/26/23,-1,Bench Press (Dumbbell),5,100
12/26/23,-1,Chest Dip,3,0
12/26/23,-1,Chest Dip,5,0
12/26/23,-1,Chest Dip,4,0
12/26/23,-1,Triceps Extension,5,40
12/26/23,-1,Triceps Extension,4,45
12/26/23,-1,Triceps Extension,6,40
12/26/23,-1,Triceps Extension,4,40
12/28/23,-1,Lunge (Barbell),8,60
12/28/23,-1,Lunge (Barbell),8,60
12/28/23,-1,Lunge (Barbell),8,60
12/28/23,-1,Seated Leg Press (Machine),7,180
12/28/23,-1,Seated Leg Press (Machine),5,270
12/28/23,-1,Seated Leg Press (Machine),5,300
12/28/23,-1,Seated Leg Press (Machine),5,250
12/28/23,-1,Seated Leg Curl (Machine),8,60
12/28/23,-1,Seated Leg Curl (Machine),5,80
12/28/23,-1,Seated Leg Curl (Machine),5,85
12/28/23,-1,Seated Leg Curl (Machine),9,60
01/01/24,-1,Front Squat (Barbell),5,45
01/01/24,-1,Front Squat (Barbell),5,85
01/01/24,-1,Front Squat (Barbell),5,135
01/01/24,-1,Squat,5,185
01/01/24,-1,Squat,5,195
01/01/24,-1,Squat,2,185
01/01/24,-1,Zercher Squat (Barbell),5,95
01/01/24,-1,Zercher Squat (Barbell),5,95
01/01/24,-1,Zercher Squat (Barbell),5,115
01/01/24,-1,Weighted Plank,60,0
01/01/24,-1,Weighted Plank,40,45
01/01/24,-1,Weighted Plank,32,45
01/04/24,-1,Deadlift,5,135
01/04/24,-1,Deadlift,5,225
01/04/24,-1,Deadlift,4,275
01/04/24,-1,Deadlift,1,275
01/04/24,-1,Deadlift,3,245
01/04/24,-1,Lat Pulldown (Machine),5,85
01/04/24,-1,Lat Pulldown (Machine),6,140
01/04/24,-1,Lat Pulldown (Machine),6,140
01/04/24,-1,Lat Pulldown (Machine),4,140
01/04/24,-1,Reverse Fly (Machine),8,75
01/04/24,-1,Reverse Fly (Machine),6,90
01/04/24,-1,Reverse Fly (Machine),3,90
01/04/24,-1,Bicep Curl (Barbell),4,60
01/04/24,-1,Bicep Curl (Barbell),6,50
01/04/24,-1,Bicep Curl (Barbell),6,50
01/05/24,-1,Bench,5,95
01/05/24,-1,Bench,5,115
01/05/24,-1,Bench,3,155
01/05/24,-1,Bench,4,145
01/05/24,-1,Bench,4,145
01/05/24,-1,Overhead Press,7,75
01/05/24,-1,Overhead Press,3,100
01/05/24,-1,Overhead Press,4,95
01/05/24,-1,Overhead Press,4,95
01/05/24,-1,Overhead Press,5,95
01/05/24,-1,Chest Dip,7,0
01/05/24,-1,Chest Dip,3,15
01/05/24,-1,Chest Dip,8,0
01/05/24,-1,Chest Dip,4,0
01/05/24,-1,Lateral Raise (Dumbbell),14,25
01/05/24,-1,Lateral Raise (Dumbbell),8,35
01/05/24,-1,Lateral Raise (Dumbbell),14,25
01/08/24,-1,Zercher Squat (Barbell),6,95
01/08/24,-1,Zercher Squat (Barbell),6,115
01/08/24,-1,Zercher Squat (Barbell),5,140
01/08/24,-1,Zercher Squat (Barbell),4,155
01/08/24,-1,Leg Press,8,90
01/08/24,-1,Leg Press,8,180
01/08/24,-1,Leg Press,8,270
01/08/24,-1,Leg Press,8,360
01/08/24,-1,Leg Press,8,360
01/08/24,-1,Decline Crunch,8,15
01/08/24,-1,Decline Crunch,8,15
01/08/24,-1,Decline Crunch,6,15
01/10/24,-1,Pull Up,5,-30
01/10/24,-1,Pull Up,3,0
01/10/24,-1,Pull Up,2,0
01/10/24,-1,Pull Up,1,0
01/10/24,-1,Pull Up,2,-20
01/10/24,-1,Seated Row (Cable),8,85
01/10/24,-1,Seated Row (Cable),8,100
01/10/24,-1,Seated Row (Cable),5,110
01/10/24,-1,Seated Row (Cable),6,100
01/10/24,-1,Bicep Curl (Barbell),4,60
01/10/24,-1,Bicep Curl (Barbell),4,60
01/10/24,-1,Bicep Curl (Barbell),6,50
